movieId,title,genres,year,cast_name,cast_order
388,Boys Life (1995),Drama,1995,JamesAndrews,1
388,Boys Life (1995),Drama,1995,MaryBethAylesworth,2
388,Boys Life (1995),Drama,1995,MikeBarbour,3
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,1994,GérardDepardieu,1
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,1994,FannyArdant,2
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,1994,FabriceLuchini,3
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,1994,AndréDussollier,4
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,1965,TuraSatana,1
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,1965,Haji,2
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,1965,LoriWilliams,3
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,1965,SueBernard,4
391,Jason's Lyric (1994),Crime|Drama,1994,AllenPayne,1
391,Jason's Lyric (1994),Crime|Drama,1994,JadaPinkettSmith,2
391,Jason's Lyric (1994),Crime|Drama,1994,BokeemWoodbine,3
391,Jason's Lyric (1994),Crime|Drama,1994,EddieGriffin,4
393,Street Fighter (1994),Action|Adventure|Fantasy,1994,Jean-ClaudeVanDamme,1
393,Street Fighter (1994),Action|Adventure|Fantasy,1994,RaúlJuliá,2
393,Street Fighter (1994),Action|Adventure|Fantasy,1994,Ming-NaWen,3
393,Street Fighter (1994),Action|Adventure|Fantasy,1994,ДэмианЧапа,4
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,1994,ChristopherLambert,1
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,1994,MarioVanPeebles,2
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,1994,DeborahKaraUnger,3
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,1994,Mako,4
406,Federal Hill (1994),Drama,1994,NicholasTurturro,1
406,Federal Hill (1994),Drama,1994,AnthonyDeSando,2
406,Federal Hill (1994),Drama,1994,LibbyLangdon,3
407,In the Mouth of Madness (1995),Horror|Thriller,1995,SamNeill,1
407,In the Mouth of Madness (1995),Horror|Thriller,1995,JulieCarmen,2
407,In the Mouth of Madness (1995),Horror|Thriller,1995,JürgenProchnow,3
407,In the Mouth of Madness (1995),Horror|Thriller,1995,DavidWarner,4
408,8 Seconds (1994),Drama,1994,LukePerry,1
408,8 Seconds (1994),Drama,1994,StephenBaldwin,2
408,8 Seconds (1994),Drama,1994,CynthiaGeary,3
408,8 Seconds (1994),Drama,1994,JamesRebhorn,4
409,Above the Rim (1994),Crime|Drama,1994,DuaneMartin,1
409,Above the Rim (1994),Crime|Drama,1994,TupacAmaruShakur,2
409,Above the Rim (1994),Crime|Drama,1994,BernieMac,3
409,Above the Rim (1994),Crime|Drama,1994,MarlonWayans,4
410,Addams Family Values (1993),Children|Comedy|Fantasy,1993,RaúlJuliá,1
410,Addams Family Values (1993),Children|Comedy|Fantasy,1993,AnjelicaHuston,2
410,Addams Family Values (1993),Children|Comedy|Fantasy,1993,ChristopherLloyd,3
410,Addams Family Values (1993),Children|Comedy|Fantasy,1993,ChristinaRicci,4
412,"Age of Innocence, The (1993)",Drama,1993,DanielDay-Lewis,1
412,"Age of Innocence, The (1993)",Drama,1993,MichellePfeiffer,2
412,"Age of Innocence, The (1993)",Drama,1993,WinonaRyder,3
412,"Age of Innocence, The (1993)",Drama,1993,AlexisSmith,4
413,Airheads (1994),Comedy,1994,BrendanFraser,1
413,Airheads (1994),Comedy,1994,SteveBuscemi,2
413,Airheads (1994),Comedy,1994,AdamSandler,3
413,Airheads (1994),Comedy,1994,ChrisFarley,4
414,"Air Up There, The (1994)",Comedy,1994,KevinBacon,1
414,"Air Up There, The (1994)",Comedy,1994,CharlesGitongaMaina,2
414,"Air Up There, The (1994)",Comedy,1994,YolandaVazquez,3
415,Another Stakeout (1993),Comedy|Thriller,1993,RichardDreyfuss,1
415,Another Stakeout (1993),Comedy|Thriller,1993,EmilioEstevez,2
415,Another Stakeout (1993),Comedy|Thriller,1993,RosieO'Donnell,3
415,Another Stakeout (1993),Comedy|Thriller,1993,DennisFarina,4
416,Bad Girls (1994),Western,1994,MadeleineStowe,1
416,Bad Girls (1994),Western,1994,MaryStuartMasterson,2
416,Bad Girls (1994),Western,1994,AndieMacDowell,3
416,Bad Girls (1994),Western,1994,DrewBarrymore,4
417,Barcelona (1994),Comedy|Romance,1994,TaylorNichols,1
417,Barcelona (1994),Comedy|Romance,1994,ChrisEigeman,2
417,Barcelona (1994),Comedy|Romance,1994,MiraSorvino,3
417,Barcelona (1994),Comedy|Romance,1994,TushkaBergen,4
418,Being Human (1993),Drama,1993,RobinWilliams,1
418,Being Human (1993),Drama,1993,MaudieJohnson,2
418,Being Human (1993),Drama,1993,MaxJohnson,3
418,Being Human (1993),Drama,1993,RobertCarlyle,4
419,"Beverly Hillbillies, The (1993)",Comedy,1993,JimVarney,1
419,"Beverly Hillbillies, The (1993)",Comedy,1993,DiedrichBader,2
419,"Beverly Hillbillies, The (1993)",Comedy,1993,ЭрикаЭлениак,3
419,"Beverly Hillbillies, The (1993)",Comedy,1993,ClorisLeachman,4
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,1994,EddieMurphy,1
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,1994,JudgeReinhold,2
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,1994,HéctorElizondo,3
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,1994,GilbertR.Hill,4
421,Black Beauty (1994),Adventure|Children|Drama,1994,AlanCumming,1
421,Black Beauty (1994),Adventure|Children|Drama,1994,SeanBean,2
421,Black Beauty (1994),Adventure|Children|Drama,1994,DavidThewlis,3
421,Black Beauty (1994),Adventure|Children|Drama,1994,JimCarter,4
422,Blink (1994),Thriller,1994,MadeleineStowe,1
422,Blink (1994),Thriller,1994,AidanQuinn,2
422,Blink (1994),Thriller,1994,JamesRemar,3
422,Blink (1994),Thriller,1994,PeterFriedman,4
423,Blown Away (1994),Action|Thriller,1994,JeffBridges,1
423,Blown Away (1994),Action|Thriller,1994,TommyLeeJones,2
423,Blown Away (1994),Action|Thriller,1994,SuzyAmis,3
423,Blown Away (1994),Action|Thriller,1994,LloydBridges,4
424,Blue Chips (1994),Drama,1994,NickNolte,1
424,Blue Chips (1994),Drama,1994,ShaquilleO'Neal,2
424,Blue Chips (1994),Drama,1994,MaryMcDonnell,3
424,Blue Chips (1994),Drama,1994,J.T.Walsh,4
425,Blue Sky (1994),Drama|Romance,1994,JessicaLange,1
425,Blue Sky (1994),Drama|Romance,1994,TommyLeeJones,2
425,Blue Sky (1994),Drama|Romance,1994,PowersBoothe,3
425,Blue Sky (1994),Drama|Romance,1994,CarrieSnodgress,4
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,1993,GabrielleAnwar,1
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,1993,TerryKinney,2
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,1993,BillyWirth,3
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,1993,ChristineElise,4
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,1993,JulianSands,1
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,1993,SherilynFenn,2
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,1993,BillPaxton,3
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,1993,KurtwoodSmith,4
428,"Bronx Tale, A (1993)",Drama,1993,RobertDeNiro,1
428,"Bronx Tale, A (1993)",Drama,1993,ChazzPalminteri,2
428,"Bronx Tale, A (1993)",Drama,1993,LilloBrancato,3
428,"Bronx Tale, A (1993)",Drama,1993,FrancisCapra,4
429,Cabin Boy (1994),Comedy,1994,ChrisElliott,1
429,Cabin Boy (1994),Comedy,1994,RitchBrinkley,2
429,Cabin Boy (1994),Comedy,1994,JamesGammon,3
429,Cabin Boy (1994),Comedy,1994,BrianDoyle-Murray,4
430,Calendar Girl (1993),Comedy|Drama,1993,JasonPriestley,1
430,Calendar Girl (1993),Comedy|Drama,1993,GabrielOlds,2
430,Calendar Girl (1993),Comedy|Drama,1993,JerryO'Connell,3
430,Calendar Girl (1993),Comedy|Drama,1993,JoePantoliano,4
431,Carlito's Way (1993),Crime|Drama,1993,AlPacino,1
431,Carlito's Way (1993),Crime|Drama,1993,SeanPenn,2
431,Carlito's Way (1993),Crime|Drama,1993,PenelopeAnnMiller,3
431,Carlito's Way (1993),Crime|Drama,1993,JohnLeguizamo,4
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,1994,BillyCrystal,1
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,1994,DanielStern,2
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,1994,JonLovitz,3
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,1994,JackPalance,4
433,Clean Slate (1994),Comedy,1994,DanaCarvey,1
433,Clean Slate (1994),Comedy,1994,ValeriaGolino,2
433,Clean Slate (1994),Comedy,1994,JamesEarlJones,3
433,Clean Slate (1994),Comedy,1994,KevinPollak,4
434,Cliffhanger (1993),Action|Adventure|Thriller,1993,SylvesterStallone,1
434,Cliffhanger (1993),Action|Adventure|Thriller,1993,JohnLithgow,2
434,Cliffhanger (1993),Action|Adventure|Thriller,1993,MichaelRooker,3
434,Cliffhanger (1993),Action|Adventure|Thriller,1993,JanineTurner,4
435,Coneheads (1993),Comedy|Sci-Fi,1993,RobertKnott,1
435,Coneheads (1993),Comedy|Sci-Fi,1993,DanAykroyd,2
435,Coneheads (1993),Comedy|Sci-Fi,1993,JaneCurtin,3
435,Coneheads (1993),Comedy|Sci-Fi,1993,Sinbad,4
436,Color of Night (1994),Drama|Thriller,1994,BruceWillis,1
436,Color of Night (1994),Drama|Thriller,1994,JaneMarch,2
436,Color of Night (1994),Drama|Thriller,1994,RubénBlades,3
436,Color of Night (1994),Drama|Thriller,1994,LesleyAnnWarren,4
437,Cops and Robbersons (1994),Comedy,1994,ChevyChase,1
437,Cops and Robbersons (1994),Comedy,1994,JackPalance,2
437,Cops and Robbersons (1994),Comedy,1994,DianneWiest,3
437,Cops and Robbersons (1994),Comedy,1994,RobertDavi,4
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,1994,WoodyHarrelson,1
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,1994,KieferSutherland,2
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,1994,DylanMcDermott,3
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,1994,ErnieHudson,4
440,Dave (1993),Comedy|Romance,1993,KevinKline,1
440,Dave (1993),Comedy|Romance,1993,SigourneyWeaver,2
440,Dave (1993),Comedy|Romance,1993,FrankLangella,3
440,Dave (1993),Comedy|Romance,1993,KevinDunn,4
441,Dazed and Confused (1993),Comedy,1993,JasonLondon,1
441,Dazed and Confused (1993),Comedy,1993,RoryCochrane,2
441,Dazed and Confused (1993),Comedy,1993,WileyWiggins,3
441,Dazed and Confused (1993),Comedy,1993,SashaJenson,4
442,Demolition Man (1993),Action|Adventure|Sci-Fi,1993,SylvesterStallone,1
442,Demolition Man (1993),Action|Adventure|Sci-Fi,1993,WesleySnipes,2
442,Demolition Man (1993),Action|Adventure|Sci-Fi,1993,SandraBullock,3
442,Demolition Man (1993),Action|Adventure|Sci-Fi,1993,NigelHawthorne,4
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,1993,UmaThurman,1
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,1993,LorraineBracco,2
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,1993,PatMorita,3
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,1993,AngieDickinson,4
445,Fatal Instinct (1993),Comedy,1993,ArmandAssante,1
445,Fatal Instinct (1993),Comedy,1993,SherilynFenn,2
445,Fatal Instinct (1993),Comedy,1993,KateNelligan,3
445,Fatal Instinct (1993),Comedy,1993,SeanYoung,4
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,1993,LeslieCheung,1
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,1993,GongLi,2
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,1993,ZhangFengyi,3
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,1993,JiangWenli,4
448,Fearless (1993),Drama,1993,JeffBridges,1
448,Fearless (1993),Drama,1993,IsabellaRossellini,2
448,Fearless (1993),Drama,1993,RosiePerez,3
448,Fearless (1993),Drama,1993,TomHulce,4
449,Fear of a Black Hat (1994),Comedy,1994,LarryB.Scott,1
449,Fear of a Black Hat (1994),Comedy,1994,MarkChristopherLawrence,2
449,Fear of a Black Hat (1994),Comedy,1994,RustyCundieff,3
449,Fear of a Black Hat (1994),Comedy,1994,KasiLemmons,4
450,With Honors (1994),Comedy|Drama,1994,JoePesci,1
450,With Honors (1994),Comedy|Drama,1994,BrendanFraser,2
450,With Honors (1994),Comedy|Drama,1994,MoiraKelly,3
450,With Honors (1994),Comedy|Drama,1994,PatrickDempsey,4
451,Flesh and Bone (1993),Drama|Mystery|Romance,1993,MegRyan,1
451,Flesh and Bone (1993),Drama|Mystery|Romance,1993,DennisQuaid,2
451,Flesh and Bone (1993),Drama|Mystery|Romance,1993,JamesCaan,3
451,Flesh and Bone (1993),Drama|Mystery|Romance,1993,GwynethPaltrow,4
452,Widows' Peak (1994),Drama,1994,MiaFarrow,1
452,Widows' Peak (1994),Drama,1994,JimBroadbent,2
452,Widows' Peak (1994),Drama,1994,NatashaRichardson,3
452,Widows' Peak (1994),Drama,1994,AdrianDunbar,4
453,For Love or Money (1993),Comedy|Romance,1993,MichaelJ.Fox,1
453,For Love or Money (1993),Comedy|Romance,1993,GabrielleAnwar,2
453,For Love or Money (1993),Comedy|Romance,1993,AnthonyHiggins,3
453,For Love or Money (1993),Comedy|Romance,1993,FyvushFinkel,4
454,"Firm, The (1993)",Drama|Thriller,1993,TomCruise,1
454,"Firm, The (1993)",Drama|Thriller,1993,JeanneTripplehorn,2
454,"Firm, The (1993)",Drama|Thriller,1993,GeneHackman,3
454,"Firm, The (1993)",Drama|Thriller,1993,HollyHunter,4
455,Free Willy (1993),Adventure|Children|Drama,1993,JasonJamesRichter,1
455,Free Willy (1993),Adventure|Children|Drama,1993,LoriPetty,2
455,Free Willy (1993),Adventure|Children|Drama,1993,AugustSchellenberg,3
455,Free Willy (1993),Adventure|Children|Drama,1993,MichaelMadsen,4
456,Fresh (1994),Crime|Drama|Thriller,1994,SeanNelson,1
456,Fresh (1994),Crime|Drama|Thriller,1994,GiancarloEsposito,2
456,Fresh (1994),Crime|Drama|Thriller,1994,SamuelL.Jackson,3
456,Fresh (1994),Crime|Drama|Thriller,1994,N'BusheWright,4
457,"Fugitive, The (1993)",Thriller,1993,HarrisonFord,1
457,"Fugitive, The (1993)",Thriller,1993,TommyLeeJones,2
457,"Fugitive, The (1993)",Thriller,1993,SelaWard,3
457,"Fugitive, The (1993)",Thriller,1993,JulianneMoore,4
458,Geronimo: An American Legend (1993),Drama|Western,1993,JasonPatric,1
458,Geronimo: An American Legend (1993),Drama|Western,1993,WesStudi,2
458,Geronimo: An American Legend (1993),Drama|Western,1993,GeneHackman,3
458,Geronimo: An American Legend (1993),Drama|Western,1993,RobertDuvall,4
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,1994,AlecBaldwin,1
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,1994,KimBasinger,2
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,1994,MichaelMadsen,3
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,1994,JamesWoods,4
460,Getting Even with Dad (1994),Comedy,1994,MacaulayCulkin,1
460,Getting Even with Dad (1994),Comedy,1994,TedDanson,2
460,Getting Even with Dad (1994),Comedy,1994,GlenneHeadly,3
460,Getting Even with Dad (1994),Comedy,1994,SaulRubinek,4
461,Go Fish (1994),Drama|Romance,1994,GuinevereTurner,1
461,Go Fish (1994),Drama|Romance,1994,V.S.Brodie,2
461,Go Fish (1994),Drama|Romance,1994,T.WendyMcMillan,3
461,Go Fish (1994),Drama|Romance,1994,MigdaliaMelendez,4
464,Hard Target (1993),Action|Adventure|Crime|Thriller,1993,Jean-ClaudeVanDamme,1
464,Hard Target (1993),Action|Adventure|Crime|Thriller,1993,ArnoldVosloo,2
464,Hard Target (1993),Action|Adventure|Crime|Thriller,1993,LanceHenriksen,3
464,Hard Target (1993),Action|Adventure|Crime|Thriller,1993,YancyButler,4
466,Hot Shots! Part Deux (1993),Action|Comedy|War,1993,CharlieSheen,1
466,Hot Shots! Part Deux (1993),Action|Comedy|War,1993,LloydBridges,2
466,Hot Shots! Part Deux (1993),Action|Comedy|War,1993,ValeriaGolino,3
466,Hot Shots! Part Deux (1993),Action|Comedy|War,1993,RichardCrenna,4
467,Live Nude Girls (1995),Comedy,1995,DanaDelany,1
467,Live Nude Girls (1995),Comedy,1995,KimCattrall,2
467,Live Nude Girls (1995),Comedy,1995,CynthiaStevenson,3
467,Live Nude Girls (1995),Comedy,1995,LailaRobins,4
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,1995,HughGrant,1
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,1995,TaraFitzgerald,2
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,1995,ColmMeaney,3
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,1995,IanMcNeice,4
469,"House of the Spirits, The (1993)",Drama|Romance,1993,MerylStreep,1
469,"House of the Spirits, The (1993)",Drama|Romance,1993,GlennClose,2
469,"House of the Spirits, The (1993)",Drama|Romance,1993,JeremyIrons,3
469,"House of the Spirits, The (1993)",Drama|Romance,1993,WinonaRyder,4
470,House Party 3 (1994),Comedy,1994,BernieMac,1
470,House Party 3 (1994),Comedy,1994,ChrisTucker,2
470,House Party 3 (1994),Comedy,1994,ChristopherReid,3
470,House Party 3 (1994),Comedy,1994,ChristopherMartin,4
471,"Hudsucker Proxy, The (1994)",Comedy,1994,TimRobbins,1
471,"Hudsucker Proxy, The (1994)",Comedy,1994,JenniferJasonLeigh,2
471,"Hudsucker Proxy, The (1994)",Comedy,1994,PaulNewman,3
471,"Hudsucker Proxy, The (1994)",Comedy,1994,CharlesDurning,4
472,I'll Do Anything (1994),Comedy|Drama,1994,NickNolte,1
472,I'll Do Anything (1994),Comedy|Drama,1994,WoodyHarrelson,2
472,I'll Do Anything (1994),Comedy|Drama,1994,AlbertBrooks,3
472,I'll Do Anything (1994),Comedy|Drama,1994,AnneHeche,4
473,In the Army Now (1994),Comedy|War,1994,PaulyShore,1
473,In the Army Now (1994),Comedy|War,1994,AndyDick,2
473,In the Army Now (1994),Comedy|War,1994,LoriPetty,3
473,In the Army Now (1994),Comedy|War,1994,DavidAlanGrier,4
474,In the Line of Fire (1993),Action|Thriller,1993,ClintEastwood,1
474,In the Line of Fire (1993),Action|Thriller,1993,ReneRusso,2
474,In the Line of Fire (1993),Action|Thriller,1993,JohnMalkovich,3
474,In the Line of Fire (1993),Action|Thriller,1993,DylanMcDermott,4
475,In the Name of the Father (1993),Drama,1993,DanielDay-Lewis,1
475,In the Name of the Father (1993),Drama,1993,PetePostlethwaite,2
475,In the Name of the Father (1993),Drama,1993,EmmaThompson,3
475,In the Name of the Father (1993),Drama,1993,JohnLynch,4
476,"Inkwell, The (1994)",Comedy|Drama,1994,LarenzTate,1
476,"Inkwell, The (1994)",Comedy|Drama,1994,JoeMorton,2
476,"Inkwell, The (1994)",Comedy|Drama,1994,SuzzanneDouglas,3
476,"Inkwell, The (1994)",Comedy|Drama,1994,GlynnTurman,4
477,What's Love Got to Do with It? (1993),Drama|Musical,1993,AngelaBassett,1
477,What's Love Got to Do with It? (1993),Drama|Musical,1993,LaurenceFishburne,2
477,What's Love Got to Do with It? (1993),Drama|Musical,1993,VanessaBellCalloway,3
477,What's Love Got to Do with It? (1993),Drama|Musical,1993,Rae'VenLarrymoreKelly,4
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,1994,JoePesci,1
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,1994,ChristianSlater,2
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,1994,VictoriaAbril,3
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,1994,HarrisonFord,4
479,Judgment Night (1993),Action|Crime|Thriller,1993,EmilioEstevez,1
479,Judgment Night (1993),Action|Crime|Thriller,1993,CubaGoodingJr.,2
479,Judgment Night (1993),Action|Crime|Thriller,1993,DenisLeary,3
479,Judgment Night (1993),Action|Crime|Thriller,1993,JeremyPiven,4
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,1993,SamNeill,1
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,1993,LauraDern,2
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,1993,JeffGoldblum,3
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,1993,RichardAttenborough,4
481,Kalifornia (1993),Drama|Thriller,1993,BradPitt,1
481,Kalifornia (1993),Drama|Thriller,1993,DavidDuchovny,2
481,Kalifornia (1993),Drama|Thriller,1993,JulietteLewis,3
481,Kalifornia (1993),Drama|Thriller,1993,MichelleForbes,4
482,Killing Zoe (1994),Crime|Drama|Thriller,1994,EricStoltz,1
482,Killing Zoe (1994),Crime|Drama|Thriller,1994,JulieDelpy,2
482,Killing Zoe (1994),Crime|Drama|Thriller,1994,Jean-HuguesAnglade,3
482,Killing Zoe (1994),Crime|Drama|Thriller,1994,TaiThai,4
484,Lassie (1994),Adventure|Children,1994,TomGuiry,1
484,Lassie (1994),Adventure|Children,1994,HelenSlater,2
484,Lassie (1994),Adventure|Children,1994,JonTenney,3
484,Lassie (1994),Adventure|Children,1994,BrittanyBoyd,4
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,1993,ArnoldSchwarzenegger,1
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,1993,F.MurrayAbraham,2
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,1993,ArtCarney,3
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,1993,CharlesDance,4
486,Life with Mikey (1993),Comedy,1993,MichaelJ.Fox,1
486,Life with Mikey (1993),Comedy,1993,ChristinaVidal,2
486,Life with Mikey (1993),Comedy,1993,NathanLane,3
486,Life with Mikey (1993),Comedy,1993,VictorGarber,4
487,Lightning Jack (1994),Comedy|Western,1994,PaulHogan,1
487,Lightning Jack (1994),Comedy|Western,1994,BeverlyD'Angelo,2
487,Lightning Jack (1994),Comedy|Western,1994,CubaGoodingJr.,3
488,M. Butterfly (1993),Drama|Romance,1993,JeremyIrons,1
488,M. Butterfly (1993),Drama|Romance,1993,JohnLone,2
488,M. Butterfly (1993),Drama|Romance,1993,BarbaraSukowa,3
488,M. Butterfly (1993),Drama|Romance,1993,IanRichardson,4
489,Made in America (1993),Comedy,1993,WhoopiGoldberg,1
489,Made in America (1993),Comedy,1993,TedDanson,2
489,Made in America (1993),Comedy,1993,NiaLong,3
489,Made in America (1993),Comedy,1993,WillSmith,4
490,Malice (1993),Thriller,1993,AlecBaldwin,1
490,Malice (1993),Thriller,1993,NicoleKidman,2
490,Malice (1993),Thriller,1993,BillPullman,3
490,Malice (1993),Thriller,1993,BebeNeuwirth,4
491,"Man Without a Face, The (1993)",Drama,1993,MelGibson,1
491,"Man Without a Face, The (1993)",Drama,1993,NickStahl,2
491,"Man Without a Face, The (1993)",Drama,1993,MargaretWhitton,3
491,"Man Without a Face, The (1993)",Drama,1993,FayMasterson,4
492,Manhattan Murder Mystery (1993),Comedy|Mystery,1993,WoodyAllen,1
492,Manhattan Murder Mystery (1993),Comedy|Mystery,1993,DianeKeaton,2
492,Manhattan Murder Mystery (1993),Comedy|Mystery,1993,JerryAdler,3
492,Manhattan Murder Mystery (1993),Comedy|Mystery,1993,AlanAlda,4
493,Menace II Society (1993),Action|Crime|Drama,1993,TyrinTurner,1
493,Menace II Society (1993),Action|Crime|Drama,1993,LarenzTate,2
493,Menace II Society (1993),Action|Crime|Drama,1993,GlennPlummer,3
493,Menace II Society (1993),Action|Crime|Drama,1993,JadaPinkettSmith,4
494,Executive Decision (1996),Action|Adventure|Thriller,1996,KurtRussell,1
494,Executive Decision (1996),Action|Adventure|Thriller,1996,StevenSeagal,2
494,Executive Decision (1996),Action|Adventure|Thriller,1996,HalleBerry,3
494,Executive Decision (1996),Action|Adventure|Thriller,1996,JohnLeguizamo,4
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,1976,EikoMatsuda,1
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,1976,TatsuyaFuji,2
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,1976,AoiNakajima,3
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,1976,YasukoMatsui,4
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,1994,KarenSillas,1
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,1994,TomNoonan,2
497,Much Ado About Nothing (1993),Comedy|Romance,1993,KennethBranagh,1
497,Much Ado About Nothing (1993),Comedy|Romance,1993,RichardBriers,2
497,Much Ado About Nothing (1993),Comedy|Romance,1993,MichaelKeaton,3
497,Much Ado About Nothing (1993),Comedy|Romance,1993,RobertSeanLeonard,4
499,Mr. Wonderful (1993),Comedy|Romance,1993,MattDillon,1
499,Mr. Wonderful (1993),Comedy|Romance,1993,AnnabellaSciorra,2
499,Mr. Wonderful (1993),Comedy|Romance,1993,Mary-LouiseParker,3
499,Mr. Wonderful (1993),Comedy|Romance,1993,WilliamHurt,4
500,Mrs. Doubtfire (1993),Comedy|Drama,1993,RobinWilliams,1
500,Mrs. Doubtfire (1993),Comedy|Drama,1993,SallyField,2
500,Mrs. Doubtfire (1993),Comedy|Drama,1993,PierceBrosnan,3
500,Mrs. Doubtfire (1993),Comedy|Drama,1993,HarveyFierstein,4
501,Naked (1993),Drama,1993,DavidThewlis,1
501,Naked (1993),Drama,1993,LesleySharp,2
501,Naked (1993),Drama,1993,KatrinCartlidge,3
501,Naked (1993),Drama,1993,GregCruttwell,4
502,"Next Karate Kid, The (1994)",Action|Children|Romance,1994,PatMorita,1
502,"Next Karate Kid, The (1994)",Action|Children|Romance,1994,HilarySwank,2
502,"Next Karate Kid, The (1994)",Action|Children|Romance,1994,MichaelIronside,3
502,"Next Karate Kid, The (1994)",Action|Children|Romance,1994,ConstanceTowers,4
504,No Escape (1994),Action|Drama|Sci-Fi,1994,RayLiotta,1
504,No Escape (1994),Action|Drama|Sci-Fi,1994,LanceHenriksen,2
504,No Escape (1994),Action|Drama|Sci-Fi,1994,StuartWilson,3
504,No Escape (1994),Action|Drama|Sci-Fi,1994,KevinDillon,4
505,North (1994),Comedy,1994,ElijahWood,1
505,North (1994),Comedy,1994,JasonAlexander,2
505,North (1994),Comedy,1994,JuliaLouis-Dreyfus,3
505,North (1994),Comedy,1994,JonLovitz,4
506,Orlando (1992),Drama|Fantasy|Romance,1992,TildaSwinton,1
506,Orlando (1992),Drama|Fantasy|Romance,1992,BillyZane,2
506,Orlando (1992),Drama|Fantasy|Romance,1992,LothaireBluteau,3
506,Orlando (1992),Drama|Fantasy|Romance,1992,JohnWood,4
